CellName,PageInstance,AdjustmentValue,Comment,RowKey
LEE2C200,1,78,,3
LEE2C210,1,0,,3
LEE2C220,1,567,,3
LEE2C230,1,0,,3
LEE2C240,1,34,,3
LEE2C250,1,343,,3
LEE2C260,1,0,,3
LEINDEX2,1,3,,3
LEE2C270,1,0,,3
LEE2C280,1,0,,3
LEE2C290,1,0,,3
LEE2C300,1,0,,3
LEE2C310,1,0,,3
LEE2C320,1,0,,3
LEE2C330,1,0,,3
LEE2C340,1,0,,3
LEE2C350,1,0,,3
LEINDEX3,1,1,,1
LEE3C010,1,34,,1
LEE3C030,1,YES,,1
LEE3C030XBRL,1,TRUE,,1
LEE3C040,1,b,,1
LEE3C040XBRL,1,x15,,1
LEE3C050,1,0,,1
LEE3C060,1,0,,1
LEE3C070,1,45,,1
LEE3C080,1,0,,1
LEE3C090,1,0,,1
LEE3C100,1,464,,1
LEE3C110,1,0,,1
LEE3C120,1,0,,1
LEE3C130,1,0,,1
LEE3C140,1,456,,1
LEE3C150,1,0,,1
LEE3C160,1,0,,1
LEE3C170,1,0,,1
LEE3C180,1,0,,1
LEE3C190,1,0,,1
LEE3C200,1,0,,1
LEE3C210,1,0,,1
LEE3C220,1,0,,1
LEE3C230,1,0,,1
LEE3C240,1,0,,1
LEE3C250,1,0,,1
LEE3C260,1,0,,1
LEE3C270,1,0,,1
LEE3C280,1,0,,1
LEE3C290,1,0,,1
LEE3C300,1,0,,1
LEE3C310,1,0,,1
LEE3C320,1,0,,1
LEE3C330,1,0,,1
LEE3C340,1,0,,1
LEE3C350,1,0,,1
LEE3C360,1,0,,1
LEINDEX3,1,2,,2
LEE3C010,1,56RT,,2
LEE3C030,1,NO,,2
LEE3C030XBRL,1,FALSE,,2
LEE3C040,1,b,,2
LEE3C040XBRL,1,x15,,2
LEE3C050,1,0,,2
LEE3C060,1,0,,2
LEE3C070,1,456,,2
LEE3C080,1,0,,2
LEE3C090,1,0,,2
LEE3C100,1,451,,2
LEE3C110,1,0,,2
LEE3C120,1,0,,2
LEE3C130,1,0,,2
LEE3C140,1,67,,2
LEE3C150,1,0,,2
LEE3C160,1,0,,2
LEE3C170,1,0,,2
LEE3C180,1,0,,2
LEE3C190,1,0,,2
LEE3C200,1,0,,2
LEE3C210,1,0,,2
LEE3C220,1,0,,2
LEE3C230,1,0,,2
LEE3C240,1,0,,2
LEE3C250,1,0,,2
LEE3C260,1,0,,2
LEE3C270,1,0,,2
LEE3C280,1,0,,2
LEE3C290,1,0,,2
LEE3C300,1,0,,2
LEE3C310,1,0,,2
LEE3C320,1,0,,2
LEE3C330,1,0,,2
LEE3C340,1,0,,2
LEE3C350,1,0,,2
LEE3C360,1,0,,2
LEINDEX3,1,3,,3
LEE3C010,1,RT45,,3
LEE3C030,1,NO,,3
LEE3C030XBRL,1,FALSE,,3
LEE3C040,1,a,,3
LEE3C040XBRL,1,x14,,3
LEE3C050,1,0,,3
LEE3C060,1,0,,3
LEE3C070,1,456,,3
LEE3C080,1,0,,3
LEE3C090,1,0,,3
LEE3C100,1,456,,3
LEE3C110,1,0,,3
LEE3C120,1,0,,3
LEE3C130,1,0,,3
LEE3C140,1,45,,3
LEE3C150,1,0,,3
LEE3C160,1,0,,3
LEE3C170,1,0,,3
LEE3C180,1,0,,3
LEE3C190,1,0,,3
LEE3C200,1,0,,3
LEE3C210,1,0,,3
LEE3C220,1,0,,3
LEE3C230,1,0,,3
LEE3C240,1,0,,3
LEE3C250,1,0,,3
LEE3C260,1,0,,3
LEE3C270,1,0,,3
LEE3C280,1,0,,3
LEE3C290,1,0,,3
LEE3C300,1,0,,3
LEE3C310,1,0,,3
LEE3C320,1,0,,3
LEE3C330,1,0,,3
LEE3C340,1,0,,3
LEE3C350,1,0,,3
LEE3C360,1,0,,3
LEE4C210,1,0,,1
LEE4C220,1,0,,1
LEE4C230,1,0,,1
LEE4C240,1,0,,1
LEE4C250,1,0,,1
LEINDEX4,1,1,,1
LEE4C010,1,,,1
LEE4C020,1,0,,1
LEE4C030,1,0,,1
LEE4C040,1,0,,1
LEE4C050,1,0,,1
LEE4C060,1,0,,1
LEE4C070,1,0,,1
LEE4C080,1,0,,1
LEE4C090,1,0,,1
LEE4C100,1,0,,1
LEE4C110,1,0,,1
LEE4C120,1,0,,1
LEE4C130,1,0,,1
LEE4C140,1,0,,1
LEE4C150,1,0,,1
LEE4C160,1,0,,1
LEE4C170,1,0,,1
LEE4C180,1,0,,1
LEE4C190,1,0,,1
LEE4C200,1,0,,1
LEE4C210,1,0,,2
LEE4C220,1,0,,2
LEE4C230,1,0,,2
LEE4C240,1,0,,2
LEE4C250,1,0,,2
LEINDEX4,1,2,,2
LEE4C010,1,,,2
LEE4C020,1,0,,2
LEE4C030,1,0,,2
LEE4C040,1,0,,2
LEE4C050,1,0,,2
LEE4C060,1,0,,2
LEE4C070,1,0,,2
LEE4C080,1,0,,2
LEE4C090,1,0,,2
LEE4C100,1,0,,2
LEE4C110,1,0,,2
LEE4C120,1,0,,2
LEE4C130,1,0,,2
LEE4C140,1,0,,2
LEE4C150,1,0,,2
LEE4C160,1,0,,2
LEE4C170,1,0,,2
LEE4C180,1,0,,2
LEE4C190,1,0,,2
LEE4C200,1,0,,2
LEE5C010,1,,,1
LEE5C020,1,,,1
LEE5C030,1,0,,1
LEE5C040,1,0,,1
LEE5C050,1,0,,1
LEE5C060,1,0,,1
LEE5C070,1,0,,1
LEE5C080,1,0,,1
LEE5C090,1,0,,1
LEE5C100,1,0,,1
LEE5C110,1,0,,1
LEE5C120,1,0,,1
LEE5C130,1,0,,1
LEE5C140,1,0,,1
LEE5C150,1,0,,1
LEE5C160,1,0,,1
LEE5C170,1,0,,1
LEE5C180,1,0,,1
LEE5C190,1,0,,1
LEE5C200,1,0,,1
LEE5C210,1,0,,1
LEE5C220,1,0,,1
LEE5C230,1,0,,1
LEE5C240,1,0,,1
LEE5C250,1,0,,1
LEE5C260,1,0,,1
LEINDEX5,1,1,,1
LEE5C010,1,,,2
LEE5C020,1,,,2
LEE5C030,1,0,,2
LEE5C040,1,0,,2
LEE5C050,1,0,,2
LEE5C060,1,0,,2
LEE5C070,1,0,,2
LEE5C080,1,0,,2
LEE5C090,1,0,,2
LEE5C100,1,0,,2
LEE5C110,1,0,,2
LEE5C120,1,0,,2
LEE5C130,1,0,,2
LEE5C140,1,0,,2
LEE5C150,1,0,,2
LEE5C160,1,0,,2
LEE5C170,1,0,,2
LEE5C180,1,0,,2
LEE5C190,1,0,,2
LEE5C200,1,0,,2
LEE5C210,1,0,,2
LEE5C220,1,0,,2
LEE5C230,1,0,,2
LEE5C240,1,0,,2
LEE5C250,1,0,,2
LEE5C260,1,0,,2
LEINDEX5,1,2,,2
