--DateFormat[dd/MM/yyyy],,,,
CellName,PageInstance,AdjustmentValue,Comment,RowKey
FEDFRY14ASUMP002R0120C0090,1,0,,
FEDFRY14ASUMP002R0120C0080,1,0,,
FEDFRY14ASUMP002R0120C0070,1,0,,
FEDFRY14ASUMP002R0120C0060,1,0,,
FEDFRY14ASUMP002R0120C0050,1,0,,
FEDFRY14ASUMP002R0120C0040,1,0,,
FEDFRY14ASUMP002R0120C0030,1,0,,
FEDFRY14ASUMP002R0120C0020,1,0,,
FEDFRY14ASUMP002R0120C0010,1,0,,
FEDFRY14ASUMP002R0110C0130,1,0,,
FEDFRY14ASUMP002R0110C0120,1,0,,
FEDFRY14ASUMP002R0110C0110,1,0,,
FEDFRY14ASUMP002R0110C0100,1,0,,
FEDFRY14ASUMP002R0110C0090,1,0,,
FEDFRY14ASUMP002R0110C0080,1,0,,
FEDFRY14ASUMP002R0110C0070,1,0,,
FEDFRY14ASUMP002R0110C0060,1,0,,
FEDFRY14ASUMP002R0110C0050,1,0,,
FEDFRY14ASUMP002R0030C0090,1,0,,
FEDFRY14ASUMP002R0030C0080,1,0,,
FEDFRY14ASUMP002R0030C0070,1,0,,
FEDFRY14ASUMP002R0030C0060,1,0,,
FEDFRY14ASUMP002R0030C0050,1,0,,
FEDFRY14ASUMP002R0030C0040,1,0,,
FEDFRY14ASUMP002R0030C0030,1,0,,
FEDFRY14ASUMP002R0030C0020,1,0,,
FEDFRY14ASUMP002R0030C0010,1,0,,
FEDFRY14ASUMP002R0020C0130,1,0,,
FEDFRY14ASUMP002R0020C0120,1,0,,
FEDFRY14ASUMP002R0020C0110,1,0,,
FEDFRY14ASUMP002R0020C0100,1,0,,
FEDFRY14ASUMP002R0020C0090,1,0,,
FEDFRY14ASUMP002R0020C0080,1,0,,
FEDFRY14ASUMP002R0020C0070,1,0,,
FEDFRY14ASUMP002R0020C0060,1,0,,
FEDFRY14ASUMP002R0020C0050,1,0,,
FEDFRY14ASUMP002R0020C0040,1,0,,
FEDFRY14ASUMP002R0020C0030,1,0,,
FEDFRY14ASUMP002R0020C0020,1,0,,
FEDFRY14ASUMP002R0020C0010,1,0,,
FEDFRY14ASUMP002R0010C0130,1,0,,
FEDFRY14ASUMP002R0010C0120,1,0,,
FEDFRY14ASUMP002R0010C0110,1,0,,
FEDFRY14ASUMP002R0010C0100,1,0,,
FEDFRY14ASUMP002R0010C0090,1,0,,
FEDFRY14ASUMP002R0010C0080,1,0,,
FEDFRY14ASUMP002R0010C0070,1,0,,
FEDFRY14ASUMP002R0010C0060,1,0,,
FEDFRY14ASUMP002R0010C0050,1,0,,
FEDFRY14ASUMP002R0010C0040,1,0,,
FEDFRY14ASUMP002R0010C0030,1,0,,
FEDFRY14ASUMP002R0010C0020,1,0,,
FEDFRY14ASUMP002R0010C0010,1,0,,
FEDFRY14ASUMP002R0110C0040,1,0,,
FEDFRY14ASUMP002R0110C0030,1,0,,
FEDFRY14ASUMP002R0110C0020,1,0,,
FEDFRY14ASUMP002R0110C0010,1,0,,
FEDFRY14ASUMP002R0100C0130,1,0,,
FEDFRY14ASUMP002R0100C0120,1,0,,
FEDFRY14ASUMP002R0100C0110,1,0,,
FEDFRY14ASUMP002R0100C0100,1,0,,
FEDFRY14ASUMP002R0100C0090,1,0,,
FEDFRY14ASUMP002R0100C0080,1,0,,
FEDFRY14ASUMP002R0100C0070,1,0,,
FEDFRY14ASUMP002R0100C0060,1,0,,
FEDFRY14ASUMP002R0100C0050,1,0,,
FEDFRY14ASUMP002R0100C0040,1,0,,
FEDFRY14ASUMP002R0100C0030,1,0,,
FEDFRY14ASUMP002R0100C0020,1,0,,
FEDFRY14ASUMP002R0100C0010,1,0,,
FEDFRY14ASUMP002R0090C0130,1,0,,
FEDFRY14ASUMP002R0090C0120,1,0,,
FEDFRY14ASUMP002R0090C0110,1,0,,
FEDFRY14ASUMP002R0090C0100,1,0,,
FEDFRY14ASUMP002R0090C0090,1,0,,
FEDFRY14ASUMP002R0090C0080,1,0,,
FEDFRY14ASUMP002R0090C0070,1,0,,
FEDFRY14ASUMP002R0090C0060,1,0,,
FEDFRY14ASUMP002R0090C0050,1,0,,
FEDFRY14ASUMP002R0090C0040,1,0,,
FEDFRY14ASUMP002R0090C0030,1,0,,
FEDFRY14ASUMP002R0090C0020,1,0,,
FEDFRY14ASUMP002R0090C0010,1,0,,
FEDFRY14ASUMP002R0080C0130,1,0,,
FEDFRY14ASUMP002R0080C0120,1,0,,
FEDFRY14ASUMP002R0080C0110,1,0,,
FEDFRY14ASUMP002R0080C0100,1,0,,
FEDFRY14ASUMP002R0080C0090,1,0,,
FEDFRY14ASUMP002R0080C0080,1,0,,
FEDFRY14ASUMP002R0080C0070,1,0,,
FEDFRY14ASUMP002R0080C0060,1,0,,
FEDFRY14ASUMP002R0080C0050,1,0,,
FEDFRY14ASUMP002R0080C0040,1,0,,
FEDFRY14ASUMP002R0080C0030,1,0,,
FEDFRY14ASUMP002R0080C0020,1,0,,
FEDFRY14ASUMP002R0280C0070,1,0,,
FEDFRY14ASUMP002R0280C0060,1,0,,
FEDFRY14ASUMP002R0280C0050,1,0,,
FEDFRY14ASUMP002R0280C0040,1,0,,
FEDFRY14ASUMP002R0280C0030,1,0,,
FEDFRY14ASUMP002R0280C0020,1,0,,
FEDFRY14ASUMP002R0280C0010,1,0,,
FEDFRY14ASUMP002R0270C0130,1,0,,
FEDFRY14ASUMP002R0270C0120,1,0,,
FEDFRY14ASUMP002R0270C0110,1,0,,
FEDFRY14ASUMP002R0270C0100,1,0,,
FEDFRY14ASUMP002R0270C0090,1,0,,
FEDFRY14ASUMP002R0270C0080,1,0,,
FEDFRY14ASUMP002R0270C0070,1,0,,
FEDFRY14ASUMP002R0270C0060,1,0,,
FEDFRY14ASUMP002R0270C0050,1,0,,
FEDFRY14ASUMP002R0270C0040,1,0,,
FEDFRY14ASUMP002R0270C0030,1,0,,
FEDFRY14ASUMP002R0270C0020,1,0,,
FEDFRY14ASUMP002R0270C0010,1,0,,
FEDFRY14ASUMP002R0260C0130,1,0,,
FEDFRY14ASUMP002R0260C0120,1,0,,
FEDFRY14ASUMP002R0260C0110,1,0,,
FEDFRY14ASUMP002R0260C0100,1,0,,
FEDFRY14ASUMP002R0260C0090,1,0,,
FEDFRY14ASUMP002R0260C0080,1,0,,
FEDFRY14ASUMP002R0260C0070,1,0,,
FEDFRY14ASUMP002R0260C0060,1,0,,
FEDFRY14ASUMP002R0260C0050,1,0,,
FEDFRY14ASUMP002R0260C0040,1,0,,
FEDFRY14ASUMP002R0260C0030,1,0,,
FEDFRY14ASUMP002R0260C0020,1,0,,
FEDFRY14ASUMP002R0260C0010,1,0,,
FEDFRY14ASUMP002R0250C0130,1,0,,
FEDFRY14ASUMP002R0250C0120,1,0,,
FEDFRY14ASUMP002R0250C0110,1,0,,
FEDFRY14ASUMP002R0250C0100,1,0,,
FEDFRY14ASUMP002R0250C0090,1,0,,
FEDFRY14ASUMP002R0250C0080,1,0,,
FEDFRY14ASUMP002R0250C0070,1,0,,
FEDFRY14ASUMP002R0250C0060,1,0,,
FEDFRY14ASUMP002R0250C0050,1,0,,
FEDFRY14ASUMP002R0250C0040,1,0,,
FEDFRY14ASUMP002R0250C0030,1,0,,
FEDFRY14ASUMP002R0250C0020,1,0,,
FEDFRY14ASUMP002R0250C0010,1,0,,
FEDFRY14ASUMP002R0240C0130,1,0,,
FEDFRY14ASUMP002R0240C0120,1,0,,
FEDFRY14ASUMP002R0240C0110,1,0,,
FEDFRY14ASUMP002R0240C0100,1,0,,
FEDFRY14ASUMP002R0240C0090,1,0,,
FEDFRY14ASUMP002R0240C0080,1,0,,
FEDFRY14ASUMP002R0240C0070,1,0,,
FEDFRY14ASUMP002R0240C0060,1,0,,
FEDFRY14ASUMP002R0240C0050,1,0,,
FEDFRY14ASUMP002R0240C0040,1,0,,
FEDFRY14ASUMP002R0300C0030,1,0,,
FEDFRY14ASUMP002R0300C0020,1,0,,
FEDFRY14ASUMP002R0300C0010,1,0,,
FEDFRY14ASUMP002R0290C0130,1,0,,
FEDFRY14ASUMP002R0290C0120,1,0,,
FEDFRY14ASUMP002R0290C0110,1,0,,
FEDFRY14ASUMP002R0290C0100,1,0,,
FEDFRY14ASUMP002R0290C0090,1,0,,
FEDFRY14ASUMP002R0290C0080,1,0,,
FEDFRY14ASUMP002R0290C0070,1,0,,
FEDFRY14ASUMP002R0290C0060,1,0,,
FEDFRY14ASUMP002R0290C0050,1,0,,
FEDFRY14ASUMP002R0290C0040,1,0,,
FEDFRY14ASUMP002R0290C0030,1,0,,
FEDFRY14ASUMP002R0290C0020,1,0,,
FEDFRY14ASUMP002R0290C0010,1,0,,
FEDFRY14ASUMP002R0280C0130,1,0,,
FEDFRY14ASUMP002R0280C0120,1,0,,
FEDFRY14ASUMP002R0280C0110,1,0,,
FEDFRY14ASUMP002R0280C0100,1,0,,
FEDFRY14ASUMP002R0280C0090,1,0,,
FEDFRY14ASUMP002R0280C0080,1,0,,
FEDFRY14ASUMP002R0240C0030,1,0,,
FEDFRY14ASUMP002R0240C0020,1,0,,
FEDFRY14ASUMP002R0240C0010,1,0,,
FEDFRY14ASUMP002R0230C0130,1,0,,
FEDFRY14ASUMP002R0230C0120,1,0,,
FEDFRY14ASUMP002R0230C0110,1,0,,
FEDFRY14ASUMP002R0230C0100,1,0,,
FEDFRY14ASUMP002R0230C0090,1,0,,
FEDFRY14ASUMP002R0230C0080,1,0,,
FEDFRY14ASUMP002R0230C0070,1,0,,
FEDFRY14ASUMP002R0230C0060,1,0,,
FEDFRY14ASUMP002R0230C0050,1,0,,
FEDFRY14ASUMP002R0230C0040,1,0,,
FEDFRY14ASUMP002R0230C0030,1,0,,
FEDFRY14ASUMP002R0230C0020,1,0,,
FEDFRY14ASUMP002R0230C0010,1,0,,
FEDFRY14ASUMP002R0220C0130,1,0,,
FEDFRY14ASUMP002R0220C0120,1,0,,
FEDFRY14ASUMP002R0220C0110,1,0,,
FEDFRY14ASUMP002R0220C0100,1,0,,
FEDFRY14ASUMP002R0220C0090,1,0,,
FEDFRY14ASUMP002R0220C0080,1,0,,
FEDFRY14ASUMP002R0220C0070,1,0,,
FEDFRY14ASUMP002R0220C0060,1,0,,
FEDFRY14ASUMP002R0220C0050,1,0,,
FEDFRY14ASUMP002R0220C0040,1,0,,
FEDFRY14ASUMP002R0220C0030,1,0,,
FEDFRY14ASUMP002R0220C0020,1,0,,
FEDFRY14ASUMP002R0220C0010,1,0,,
FEDFRY14ASUMP002R0210C0130,1,0,,
FEDFRY14ASUMP002R0210C0120,1,0,,
FEDFRY14ASUMP002R0210C0110,1,0,,
FEDFRY14ASUMP002R0210C0100,1,0,,
FEDFRY14ASUMP002R0210C0090,1,0,,
FEDFRY14ASUMP002R0210C0080,1,0,,
FEDFRY14ASUMP002R0210C0070,1,0,,
FEDFRY14ASUMP002R0210C0060,1,0,,
FEDFRY14ASUMP002R0210C0050,1,0,,
FEDFRY14ASUMP002R0210C0040,1,0,,
FEDFRY14ASUMP002R0210C0030,1,0,,
FEDFRY14ASUMP002R0210C0020,1,0,,
FEDFRY14ASUMP002R0210C0010,1,0,,
FEDFRY14ASUMP002R0200C0130,1,0,,
FEDFRY14ASUMP002R0200C0120,1,0,,
FEDFRY14ASUMP002R0200C0110,1,0,,
FEDFRY14ASUMP002R0200C0100,1,0,,
FEDFRY14ASUMP002R0200C0090,1,0,,
FEDFRY14ASUMP002R0200C0080,1,0,,
FEDFRY14ASUMP002R0200C0070,1,0,,
FEDFRY14ASUMP002R0200C0060,1,0,,
FEDFRY14ASUMP002R0200C0050,1,0,,
FEDFRY14ASUMP002R0200C0040,1,0,,
FEDFRY14ASUMP002R0200C0030,1,0,,
FEDFRY14ASUMP002R0200C0020,1,0,,
FEDFRY14ASUMP002R0200C0010,1,0,,
FEDFRY14ASUMP002R0190C0130,1,0,,
FEDFRY14ASUMP002R0190C0120,1,0,,
FEDFRY14ASUMP002R0180C0020,1,0,,
FEDFRY14ASUMP002R0180C0010,1,0,,
FEDFRY14ASUMP002R0170C0130,1,0,,
FEDFRY14ASUMP002R0170C0120,1,0,,
FEDFRY14ASUMP002R0170C0110,1,0,,
FEDFRY14ASUMP002R0170C0100,1,0,,
FEDFRY14ASUMP002R0170C0090,1,0,,
FEDFRY14ASUMP002R0170C0080,1,0,,
FEDFRY14ASUMP002R0170C0070,1,0,,
FEDFRY14ASUMP002R0170C0060,1,0,,
FEDFRY14ASUMP002R0170C0050,1,0,,
FEDFRY14ASUMP002R0170C0040,1,0,,
FEDFRY14ASUMP002R0170C0030,1,0,,
FEDFRY14ASUMP002R0170C0020,1,0,,
FEDFRY14ASUMP002R0170C0010,1,0,,
FEDFRY14ASUMP002R0160C0130,1,0,,
FEDFRY14ASUMP002R0160C0120,1,0,,
FEDFRY14ASUMP002R0160C0110,1,0,,
FEDFRY14ASUMP002R0190C0100,1,0,,
FEDFRY14ASUMP002R0190C0090,1,0,,
FEDFRY14ASUMP002R0190C0080,1,0,,
FEDFRY14ASUMP002R0190C0070,1,0,,
FEDFRY14ASUMP002R0190C0060,1,0,,
FEDFRY14ASUMP002R0190C0050,1,0,,
FEDFRY14ASUMP002R0190C0040,1,0,,
FEDFRY14ASUMP002R0190C0030,1,0,,
FEDFRY14ASUMP002R0190C0020,1,0,,
FEDFRY14ASUMP002R0190C0010,1,0,,
FEDFRY14ASUMP002R0180C0130,1,0,,
FEDFRY14ASUMP002R0180C0120,1,0,,
FEDFRY14ASUMP002R0180C0110,1,0,,
FEDFRY14ASUMP002R0180C0100,1,0,,
FEDFRY14ASUMP002R0180C0090,1,0,,
FEDFRY14ASUMP002R0180C0080,1,0,,
FEDFRY14ASUMP002R0180C0070,1,0,,
FEDFRY14ASUMP002R0180C0060,1,0,,
FEDFRY14ASUMP002R0180C0050,1,0,,
FEDFRY14ASUMP002R0180C0040,1,0,,
FEDFRY14ASUMP002R0180C0030,1,0,,
FEDFRY14ASUMP002R0190C0110,1,0,,
FEDFRY14ASUMP002R0160C0100,1,0,,
FEDFRY14ASUMP002R0160C0090,1,0,,
FEDFRY14ASUMP002R0160C0080,1,0,,
FEDFRY14ASUMP002R0160C0070,1,0,,
FEDFRY14ASUMP002R0160C0060,1,0,,
FEDFRY14ASUMP002R0160C0050,1,0,,
FEDFRY14ASUMP002R0160C0040,1,0,,
FEDFRY14ASUMP002R0160C0030,1,0,,
FEDFRY14ASUMP002R0160C0020,1,0,,
FEDFRY14ASUMP002R0160C0010,1,0,,
FEDFRY14ASUMP002R0150C0130,1,0,,
FEDFRY14ASUMP002R0150C0120,1,0,,
FEDFRY14ASUMP002R0150C0110,1,0,,
FEDFRY14ASUMP002R0150C0100,1,0,,
FEDFRY14ASUMP002R0150C0090,1,0,,
FEDFRY14ASUMP002R0430C0130,1,0,,
FEDFRY14ASUMP002R0430C0120,1,0,,
FEDFRY14ASUMP002R0430C0110,1,0,,
FEDFRY14ASUMP002R0430C0100,1,0,,
FEDFRY14ASUMP002R0430C0090,1,0,,
FEDFRY14ASUMP002R0430C0080,1,0,,
FEDFRY14ASUMP002R0430C0070,1,0,,
FEDFRY14ASUMP002R0430C0060,1,0,,
FEDFRY14ASUMP002R0430C0050,1,0,,
FEDFRY14ASUMP002R0430C0040,1,0,,
FEDFRY14ASUMP002R0430C0030,1,0,,
FEDFRY14ASUMP002R0430C0020,1,0,,
FEDFRY14ASUMP002R0430C0010,1,0,,
FEDFRY14ASUMP002R0420C0130,1,0,,
FEDFRY14ASUMP002R0420C0120,1,0,,
FEDFRY14ASUMP002R0420C0110,1,0,,
FEDFRY14ASUMP002R0420C0100,1,0,,
FEDFRY14ASUMP002R0420C0090,1,0,,
FEDFRY14ASUMP002R0420C0080,1,0,,
FEDFRY14ASUMP002R0420C0070,1,0,,
FEDFRY14ASUMP002R0420C0060,1,0,,
FEDFRY14ASUMP002R0420C0050,1,0,,
FEDFRY14ASUMP002R0420C0040,1,0,,
FEDFRY14ASUMP002R0420C0030,1,0,,
FEDFRY14ASUMP002R0420C0020,1,0,,
FEDFRY14ASUMP002R0420C0010,1,0,,
FEDFRY14ASUMP002R0410C0130,1,0,,
FEDFRY14ASUMP002R0410C0120,1,0,,
FEDFRY14ASUMP002R0410C0110,1,0,,
FEDFRY14ASUMP002R0410C0100,1,0,,
FEDFRY14ASUMP002R0410C0090,1,0,,
FEDFRY14ASUMP002R0410C0080,1,0,,
FEDFRY14ASUMP002R0410C0070,1,0,,
FEDFRY14ASUMP002R0410C0060,1,0,,
FEDFRY14ASUMP002R0410C0050,1,0,,
FEDFRY14ASUMP002R0410C0040,1,0,,
FEDFRY14ASUMP002R0410C0030,1,0,,
FEDFRY14ASUMP002R0410C0020,1,0,,
FEDFRY14ASUMP002R0410C0010,1,0,,
FEDFRY14ASUMP002R0400C0130,1,0,,
FEDFRY14ASUMP002R0400C0120,1,0,,
FEDFRY14ASUMP002R0400C0110,1,0,,
FEDFRY14ASUMP002R0400C0100,1,0,,
FEDFRY14ASUMP002R0400C0090,1,0,,
FEDFRY14ASUMP002R0400C0080,1,0,,
FEDFRY14ASUMP002R0400C0070,1,0,,
FEDFRY14ASUMP002R0400C0060,1,0,,
FEDFRY14ASUMP002R0400C0050,1,0,,
FEDFRY14ASUMP002R0400C0040,1,0,,
FEDFRY14ASUMP002R0400C0030,1,0,,
FEDFRY14ASUMP002R0400C0020,1,0,,
FEDFRY14ASUMP002R0400C0010,1,0,,
FEDFRY14ASUMP002R0390C0130,1,0,,
FEDFRY14ASUMP002R0390C0120,1,0,,
FEDFRY14ASUMP002R0390C0110,1,0,,
FEDFRY14ASUMP002R0390C0100,1,0,,
FEDFRY14ASUMP002R0390C0090,1,0,,
FEDFRY14ASUMP002R0390C0080,1,0,,
FEDFRY14ASUMP002R0390C0070,1,0,,
FEDFRY14ASUMP002R0390C0060,1,0,,
FEDFRY14ASUMP002R0390C0050,1,0,,
FEDFRY14ASUMP002R0390C0040,1,0,,
FEDFRY14ASUMP002R0390C0030,1,0,,
FEDFRY14ASUMP002R0390C0020,1,0,,
FEDFRY14ASUMP002R0390C0010,1,0,,
FEDFRY14ASUMP002R0380C0130,1,0,,
FEDFRY14ASUMP002R0380C0120,1,0,,
FEDFRY14ASUMP002R0380C0110,1,0,,
FEDFRY14ASUMP002R0380C0100,1,0,,
FEDFRY14ASUMP002R0380C0090,1,0,,
FEDFRY14ASUMP002R0380C0080,1,0,,
FEDFRY14ASUMP002R0380C0070,1,0,,
FEDFRY14ASUMP002R0380C0060,1,0,,
FEDFRY14ASUMP002R0380C0050,1,0,,
FEDFRY14ASUMP002R0380C0040,1,0,,
FEDFRY14ASUMP002R0380C0030,1,0,,
FEDFRY14ASUMP002R0380C0020,1,0,,
FEDFRY14ASUMP002R0380C0010,1,0,,
FEDFRY14ASUMP002R0370C0130,1,0,,
FEDFRY14ASUMP002R0370C0120,1,0,,
FEDFRY14ASUMP002R0370C0110,1,0,,
FEDFRY14ASUMP002R0370C0100,1,0,,
FEDFRY14ASUMP002R0370C0090,1,0,,
FEDFRY14ASUMP002R0370C0080,1,0,,
FEDFRY14ASUMP002R0370C0070,1,0,,
FEDFRY14ASUMP002R0370C0060,1,0,,
FEDFRY14ASUMP002R0370C0050,1,0,,
FEDFRY14ASUMP002R0370C0040,1,0,,
FEDFRY14ASUMP002R0370C0030,1,0,,
FEDFRY14ASUMP002R0370C0020,1,0,,
FEDFRY14ASUMP002R0370C0010,1,0,,
FEDFRY14ASUMP002R0360C0130,1,0,,
FEDFRY14ASUMP002R0360C0120,1,0,,
FEDFRY14ASUMP002R0360C0110,1,0,,
FEDFRY14ASUMP002R0360C0100,1,0,,
FEDFRY14ASUMP002R0360C0090,1,0,,
FEDFRY14ASUMP002R0360C0080,1,0,,
FEDFRY14ASUMP002R0360C0070,1,0,,
FEDFRY14ASUMP002R0360C0060,1,0,,
FEDFRY14ASUMP002R0360C0050,1,0,,
FEDFRY14ASUMP002R0360C0040,1,0,,
FEDFRY14ASUMP002R0360C0030,1,0,,
FEDFRY14ASUMP002R0360C0020,1,0,,
FEDFRY14ASUMP002R0360C0010,1,0,,
FEDFRY14ASUMP002R0350C0130,1,0,,
FEDFRY14ASUMP002R0350C0120,1,0,,
FEDFRY14ASUMP002R0350C0110,1,0,,
FEDFRY14ASUMP002R0350C0100,1,0,,
FEDFRY14ASUMP002R0350C0090,1,0,,
FEDFRY14ASUMP002R0350C0080,1,0,,
FEDFRY14ASUMP002R0350C0070,1,0,,
FEDFRY14ASUMP002R0350C0060,1,0,,
FEDFRY14ASUMP002R0350C0050,1,0,,
FEDFRY14ASUMP002R0350C0040,1,0,,
FEDFRY14ASUMP002R0350C0030,1,0,,
FEDFRY14ASUMP002R0350C0020,1,0,,
FEDFRY14ASUMP002R0350C0010,1,0,,
FEDFRY14ASUMP002R0340C0130,1,0,,
FEDFRY14ASUMP002R0340C0120,1,0,,
FEDFRY14ASUMP002R0340C0110,1,0,,
FEDFRY14ASUMP002R0340C0100,1,0,,
FEDFRY14ASUMP002R0340C0090,1,0,,
FEDFRY14ASUMP002R0340C0080,1,0,,
FEDFRY14ASUMP002R0340C0070,1,0,,
FEDFRY14ASUMP002R0340C0060,1,0,,
FEDFRY14ASUMP002R0340C0050,1,0,,
FEDFRY14ASUMP002R0340C0040,1,0,,
FEDFRY14ASUMP002R0340C0030,1,0,,
FEDFRY14ASUMP002R0340C0020,1,0,,
FEDFRY14ASUMP002R0340C0010,1,0,,
FEDFRY14ASUMP002R0330C0130,1,0,,
FEDFRY14ASUMP002R0330C0120,1,0,,
FEDFRY14ASUMP002R0330C0110,1,0,,
FEDFRY14ASUMP002R0330C0100,1,0,,
FEDFRY14ASUMP002R0330C0090,1,0,,
FEDFRY14ASUMP002R0330C0080,1,0,,
FEDFRY14ASUMP002R0330C0070,1,0,,
FEDFRY14ASUMP002R0330C0060,1,0,,
FEDFRY14ASUMP002R0330C0050,1,0,,
FEDFRY14ASUMP002R0330C0040,1,0,,
FEDFRY14ASUMP002R0330C0030,1,0,,
FEDFRY14ASUMP002R0330C0020,1,0,,
FEDFRY14ASUMP002R0330C0010,1,0,,
FEDFRY14ASUMP002R0320C0130,1,0,,
FEDFRY14ASUMP002R0320C0120,1,0,,
FEDFRY14ASUMP002R0320C0110,1,0,,
FEDFRY14ASUMP002R0320C0100,1,0,,
FEDFRY14ASUMP002R0320C0090,1,0,,
FEDFRY14ASUMP002R0320C0080,1,0,,
