--DateFormat[dd/mm/yyyy](dd/mm/yyyy|mm/dd/yyyy|yyyy-mm-dd),,,,
CellName,PageInstance,AdjustmentValue,Comment,RowKey
FEDFRY14ASUMP063R0010KEY,1,5,,5
FEDFRY14ASUMP063R0010C0050,1,20,,5
FEDFRY14ASUMP063R0010C0030,1,-12,,5
FEDFRY14ASUMP063R0010C0020,1,678,,5
FEDFRY14ASUMP063R0010C0010,1,k,,6
FEDFRY14ASUMP063R0010KEY,1,6,,6
FEDFRY14ASUMP063R0010C0040,1,999,,6
FEDFRY14ASUMP063R0010C0030,1,660,,6
FEDFRY14ASUMP063R0010C0020,1,41,,6
FEDFRY14ASUMP063R0010C0010,1,pppp,,7
FEDFRY14ASUMP063R0010KEY,1,7,,7
FEDFRY14ASUMP063R0010C0030,1,800,,7
FEDFRY14ASUMP063R0010C0020,1,-88,,7
FEDFRY14ASUMP063R0010C0010,1,yyyyy,,8
FEDFRY14ASUMP063R0010KEY,1,8,,8
FEDFRY14ASUMP063R0010C0050,1,-20,,8
FEDFRY14ASUMP063R0010C0030,1,9,,8
FEDFRY14ASUMP063R0010C0020,1,123,,8
FEDFRY14ASUMP063R0010C0010,2,aaaa,,1
FEDFRY14ASUMP063R0010KEY,2,1,,1
FEDFRY14ASUMP063R0010C0040,2,99,,1
FEDFRY14ASUMP063R0010C0030,2,90,,1
FEDFRY14ASUMP063R0010C0020,2,880,,1
FEDFRY14ASUMP063R0010C0010,2,bbb,,2
FEDFRY14ASUMP063R0010KEY,2,2,,2
FEDFRY14ASUMP063R0010C0050,2,22,,2
FEDFRY14ASUMP063R0010C0040,2,90,,2
FEDFRY14ASUMP063R0010C0030,2,-3000,,2
FEDFRY14ASUMP063R0010C0020,2,5,,2
FEDFRY14ASUMP063R0010C0010,2,ccc,,3
FEDFRY14ASUMP063R0010KEY,2,3,,3
FEDFRY14ASUMP063R0010C0040,2,89,,3
FEDFRY14ASUMP063R0010C0030,2,-930,,3
FEDFRY14ASUMP063R0010C0020,2,170,,3
FEDFRY14ASUMP063R0010C0010,2,kkkkk,,4
FEDFRY14ASUMP063R0010KEY,2,4,,4
FEDFRY14ASUMP063R0010C0050,2,20,,4
FEDFRY14ASUMP063R0010C0040,2,263,,4
FEDFRY14ASUMP063R0010C0030,2,1000,,4
FEDFRY14ASUMP063R0010C0020,2,-55,,4
FEDFRY14ASUMP063R0010C0010,2,oooo,,5
FEDFRY14ASUMP063R0010KEY,2,5,,5
FEDFRY14ASUMP063R0010C0040,2,-789,,5
FEDFRY14ASUMP063R0010C0030,2,5604,,5
FEDFRY14ASUMP063R0010C0020,2,230,,5
FEDFRY14ASUMP063R0010C0010,2,qqq,,6
FEDFRY14ASUMP063R0010KEY,2,6,,6
FEDFRY14ASUMP063R0010C0050,2,1230,,6
FEDFRY14ASUMP063R0010C0030,2,789,,6
FEDFRY14ASUMP063R0010C0020,2,200,,6
FEDFRY14ASUMP063R0010C0010,2,ssss,,7
FEDFRY14ASUMP063R0010KEY,2,7,,7
FEDFRY14ASUMP063R0010C0050,2,20,,7
FEDFRY14ASUMP063R0010C0040,2,-94,,7
FEDFRY14ASUMP063R0010C0030,2,30,,7
FEDFRY14ASUMP063R0010C0020,2,456789,,7
FEDFRY14ASUMP063R0010C0010,2,tttt,,8
FEDFRY14ASUMP063R0010KEY,2,8,,8
FEDFRY14ASUMP063R0010C0040,2,71,,8
FEDFRY14ASUMP063R0010C0030,2,2300,,8
FEDFRY14ASUMP063R0010C0020,2,-456,,8
FEDFRY14ASUMP074R0010C0030,1,,,1
FEDFRY14ASUMP074R0010C0070,1,23,,1
FEDFRY14ASUMP074R0010C0060,1,8900,,1
FEDFRY14ASUMP074R0010C0050,1,100,,1
FEDFRY14ASUMP074R0010C0040,1,-25,,1
FEDFRY14ASUMP074R0010KEY,1,1,,1
FEDFRY14ASUMP074R0010C0020,1,,,1
FEDFRY14ASUMP074R0010C0010,1,aa,,1
FEDFRY14ASUMP074R0010C0030,1,ccc,,2
FEDFRY14ASUMP074R0010C0080,1,45,,2
FEDFRY14ASUMP074R0010C0060,1,89,,2
FEDFRY14ASUMP074R0010C0050,1,556,,2
FEDFRY14ASUMP074R0010C0040,1,-1,,2
FEDFRY14ASUMP074R0010KEY,1,2,,2
FEDFRY14ASUMP074R0010C0020,1,,,2
FEDFRY14ASUMP074R0010C0010,1,,,2
FEDFRY14ASUMP074R0010C0030,1,,,3
FEDFRY14ASUMP074R0010C0090,1,90,,3
FEDFRY14ASUMP074R0010C0060,1,1200,,3
FEDFRY14ASUMP074R0010C0050,1,5,,3
FEDFRY14ASUMP074R0010C0040,1,6,,3
FEDFRY14ASUMP074R0010KEY,1,3,,3
FEDFRY14ASUMP074R0010C0020,1,gg,,3
FEDFRY14ASUMP074R0010C0010,1,,,3
FEDFRY14ASUMP074R0010C0030,1,,,4
FEDFRY14ASUMP074R0010C0080,1,-98,,4
FEDFRY14ASUMP074R0010C0060,1,4500,,4
FEDFRY14ASUMP074R0010C0050,1,3600,,4
FEDFRY14ASUMP074R0010C0040,1,22,,4
FEDFRY14ASUMP074R0010KEY,1,4,,4
FEDFRY14ASUMP074R0010C0020,1,ooo,,4
FEDFRY14ASUMP074R0010C0010,1,,,4
FEDFRY14ASUMP074R0010C0030,1,,,5
FEDFRY14ASUMP074R0010C0060,1,4567,,5
FEDFRY14ASUMP074R0010C0050,1,89,,5
FEDFRY14ASUMP074R0010C0040,1,56,,5
FEDFRY14ASUMP074R0010KEY,1,5,,5
FEDFRY14ASUMP074R0010C0020,1,,,5
FEDFRY14ASUMP074R0010C0010,1,qq,,5
FEDFRY14ASUMP074R0010C0120,1,77,,5
FEDFRY14ASUMP074R0010C0030,1,,,6
FEDFRY14ASUMP074R0010C0090,1,43,,6
FEDFRY14ASUMP074R0010C0060,1,99,,6
FEDFRY14ASUMP074R0010C0050,1,55,,6
FEDFRY14ASUMP074R0010C0040,1,100,,6
FEDFRY14ASUMP074R0010KEY,1,6,,6
FEDFRY14ASUMP074R0010C0020,1,,,6
FEDFRY14ASUMP074R0010C0010,1,ddd,,6
FEDFRY14ASUMP074R0010C0030,1,,,7
FEDFRY14ASUMP074R0010C0060,1,10,,7
FEDFRY14ASUMP074R0010C0050,1,-23,,7
FEDFRY14ASUMP074R0010C0040,1,210,,7
FEDFRY14ASUMP074R0010KEY,1,7,,7
FEDFRY14ASUMP074R0010C0020,1,,,7
FEDFRY14ASUMP074R0010C0010,1,hhh,,7
FEDFRY14ASUMP074R0010C0100,1,33,,7
FEDFRY14ASUMP074R0010C0030,1,,,8
FEDFRY14ASUMP074R0010C0080,1,22,,8
FEDFRY14ASUMP074R0010C0060,1,99,,8
FEDFRY14ASUMP074R0010C0050,1,23,,8
FEDFRY14ASUMP074R0010C0040,1,56789,,8
FEDFRY14ASUMP074R0010KEY,1,8,,8
FEDFRY14ASUMP074R0010C0020,1,,,8
FEDFRY14ASUMP074R0010C0010,1,ppp,,8
FEDFRY14ASUMP079R1060C0030,1,67,,1
FEDFRY14ASUMP079R1060C0020,1,99,,1
FEDFRY14ASUMP079R1060C0010,1,aa,,1
FEDFRY14ASUMP079R1060KEY,1,1,,1
FEDFRY14ASUMP079R1060C0050,1,34567,,2
FEDFRY14ASUMP079R1060C0020,1,-222,,2
FEDFRY14ASUMP079R1060C0010,1,bbb,,2
FEDFRY14ASUMP079R1060KEY,1,2,,2
FEDFRY14ASUMP079R1060C0070,1,333,,3
FEDFRY14ASUMP079R1060C0020,1,66,,3
FEDFRY14ASUMP079R1060C0010,1,ccc,,3
FEDFRY14ASUMP079R1060KEY,1,3,,3
FEDFRY14ASUMP079R1060C0040,1,990,,4
FEDFRY14ASUMP079R1060C0020,1,12345,,4
FEDFRY14ASUMP079R1060C0010,1,ddd,,4
FEDFRY14ASUMP079R1060KEY,1,4,,4
FEDFRY14ASUMP079R1060C0080,1,456,,5
FEDFRY14ASUMP079R1060C0020,1,23456,,5
FEDFRY14ASUMP079R1060C0010,1,eee,,5
FEDFRY14ASUMP079R1060KEY,1,5,,5
FEDFRY14ASUMP079R1060C0100,1,789,,6
FEDFRY14ASUMP079R1060C0020,1,-5,,6
FEDFRY14ASUMP079R1060C0010,1,fffff,,6
FEDFRY14ASUMP079R1060KEY,1,6,,6
FEDFRY14ASUMP079R1060C0060,1,67890,,7
FEDFRY14ASUMP079R1060C0020,1,-24,,7
FEDFRY14ASUMP079R1060C0010,1,ggg,,7
FEDFRY14ASUMP079R1060KEY,1,7,,7
FEDFRY14ASUMP079R1060C0090,1,-122,,8
FEDFRY14ASUMP079R1060C0020,1,890,,8
FEDFRY14ASUMP079R1060C0010,1,hhh,,8
FEDFRY14ASUMP079R1060KEY,1,8,,8
FEDFRY14ASUMP085R0830C0040,1,555,,1
FEDFRY14ASUMP085R0830C0020,1,677,,1
FEDFRY14ASUMP085R0830C0010,1,aaa,,1
FEDFRY14ASUMP085R0830KEY,1,1,,1
FEDFRY14ASUMP085R0830C0030,1,657,,2
FEDFRY14ASUMP085R0830C0020,1,6123,,2
FEDFRY14ASUMP085R0830C0010,1,bbb,,2
FEDFRY14ASUMP085R0830KEY,1,2,,2
FEDFRY14ASUMP085R0830C0070,1,90,,3
FEDFRY14ASUMP085R0830C0020,1,456778,,3
FEDFRY14ASUMP085R0830C0010,1,ddd,,3
FEDFRY14ASUMP085R0830KEY,1,3,,3
FEDFRY14ASUMP085R0830C0080,1,-88,,4
FEDFRY14ASUMP085R0830C0020,1,-23,,4
FEDFRY14ASUMP085R0830C0010,1,eee,,4
FEDFRY14ASUMP085R0830KEY,1,4,,4
FEDFRY14ASUMP085R0830C0060,1,76543,,5
FEDFRY14ASUMP085R0830C0020,1,-34,,5
FEDFRY14ASUMP085R0830C0010,1,fff,,5
FEDFRY14ASUMP085R0830KEY,1,5,,5
FEDFRY14ASUMP085R0830C0050,1,900,,6
FEDFRY14ASUMP085R0830C0020,1,99900,,6
FEDFRY14ASUMP085R0830C0010,1,hhh,,6
FEDFRY14ASUMP085R0830KEY,1,6,,6
FEDFRY14ASUMP085R0830C0100,1,541,,7
FEDFRY14ASUMP085R0830C0020,1,88,,7
FEDFRY14ASUMP085R0830C0010,1,kkkk,,7
FEDFRY14ASUMP085R0830KEY,1,7,,7
FEDFRY14ASUMP085R0830C0090,1,-33,,8
FEDFRY14ASUMP085R0830C0020,1,-33,,8
FEDFRY14ASUMP085R0830C0010,1,sss,,8
FEDFRY14ASUMP085R0830KEY,1,8,,8
FEDFRY14ASUMP085R0840C0040,1,6,,1
FEDFRY14ASUMP085R0840C0020,1,777,,1
FEDFRY14ASUMP085R0840C0010,1,aaa,,1
FEDFRY14ASUMP085R0840KEY,1,1,,1
FEDFRY14ASUMP085R0840C0030,1,70,,2
FEDFRY14ASUMP085R0840C0020,1,-33,,2
FEDFRY14ASUMP085R0840C0010,1,bbb,,2
FEDFRY14ASUMP085R0840KEY,1,2,,2
FEDFRY14ASUMP085R0840C0020,1,1,,3
FEDFRY14ASUMP085R0840C0010,1,ccc,,3
FEDFRY14ASUMP085R0840KEY,1,3,,3
FEDFRY14ASUMP085R0840C0100,1,90,,3
FEDFRY14ASUMP085R0840C0020,1,56,,4
FEDFRY14ASUMP085R0840C0010,1,ddd,,4
FEDFRY14ASUMP085R0840KEY,1,4,,4
FEDFRY14ASUMP085R0840C0090,1,888,,4
FEDFRY14ASUMP085R0840C0050,1,-80,,5
FEDFRY14ASUMP085R0840C0020,1,50,,5
FEDFRY14ASUMP085R0840C0010,1,eee,,5
FEDFRY14ASUMP085R0840KEY,1,5,,5
FEDFRY14ASUMP085R0840C0070,1,999,,6
FEDFRY14ASUMP085R0840C0020,1,888,,6
FEDFRY14ASUMP085R0840C0010,1,fff,,6
FEDFRY14ASUMP085R0840KEY,1,6,,6
FEDFRY14ASUMP085R0840C0080,1,6,,7
FEDFRY14ASUMP085R0840C0020,1,-566,,7
FEDFRY14ASUMP085R0840C0010,1,ggg,,7
FEDFRY14ASUMP085R0840KEY,1,7,,7
FEDFRY14ASUMP085R0840C0060,1,33,,8
FEDFRY14ASUMP085R0840C0020,1,8,,8
FEDFRY14ASUMP085R0840C0010,1,kkk,,8
FEDFRY14ASUMP085R0840KEY,1,8,,8
