--DateFormat[dd/mm/yyyy],,,,
CellName,PageInstance,AdjustmentValue,Comment,RowKey
RIADFT28,1,48717000,,
RIAD4340,1,596981000,,
RIAD5415,1,49877000,,
RIAD5416,1,49900000,,
RIADA220,1,25300000,,
RIADB491,1,50421000,,
RIADB492,1,50444000,,
RIADB493,1,50468000,,
RIADB496,1,50492000,,
RIADB497,1,50515000,,
RIADC216,1,51911000,,
RIADC232,1,51982000,,
RIADC386,1,52077000,,
RIADC387,1,52100000,,
RIADC886,1,52266000,,
RIADC887,1,52290000,,
RIADC888,1,52313000,,
RIADG103,1,285000000,,
RIADG104,1,881981000,,
RIAD4150,1,48504448,,
RIAD4313,1,48694000,,
RIAD4507,1,49214000,,
RIAD4513,1,49262000,,
RIAD8431,1,49971000,,
RIAD8757,1,4999000,,
RIAD8758,1,5001000,,
RIAD8759,1,5004000,,
RIAD8760,1,5002000,,
RIAD9106,1,20160630,,
RIADA251,1,50113000,,
RIADA530N,1,,,
RIADA530Y,1,X,,
RIADC889,1,52337000,,
RIADC890,1,52361000,,
RIADF186,1,5292000,,
RIADF228,1,32999000,,
RIADK090,1,53544000,,
RIADK094,1,53567000,,
RIADF551,1,53047000,,
RIADF552,1,53070000,,
RIADF553,1,53094000,,
RIADF554,1,53118000,,
RIADH032,1,13081000,,
RIADH033,1,13094000,,
RIADH034,1,13078000,,
RIADH035,1,13092000,,
RIADJ319,1,53473000,,
RIADJ320,1,53496000,,
RIADJ321,1,-23000,,
RIAD3210,1,845510000,,
RIAD3217,1,47960000,,
RIAD3584,1,1000,,
RIAD3585,1,0,,
RIAD3588,1,1000,,
RIAD3589,1,0,,
RIAD4340DB,1,596981000,,
RIAD4356,1,37586000,,
RIAD4415,1,37870000,,
RIAD4460,1,37870000,,
RIAD4470,1,37870000,,
RIAD5411,1,1000,,
RIAD5412,1,0,,
RIADB507,1,35828000,,
RIADB508,1,83788000,,
RIADB509,1,39408000,,
RIADB510,1,39432000,,
RIADB511,1,86185000,,
RIADB512,1,1000,,
RIADB513,1,0,,
RIADC217,1,0,,
RIADC218,1,0,,
RIADC234,1,1000,,
RIADC235,1,1000,,
RIADC891,1,1000,,
RIADC892,1,0,,
RIADC893,1,1000,,
RIADC894,1,0,,
RIADC895,1,1000,,
RIADC896,1,0,,
RIADC897,1,1000,,
RIADC898,1,0,,
RIAD4605,1,0,,
RIAD4617,1,0,,
RIAD4618,1,0,,
RIAD4627,1,0,,
RIAD4628,1,0,,
RIAD4635,1,22000,,
RIAD4643,1,1000,,
RIAD4644,1,1000,,
RIAD4645,1,1000,,
RIAD4646,1,1000,,
RIAD4652,1,8000,,
RIAD4653,1,1000,,
RIAD4654,1,1000,,
RIAD4655,1,1000,,
RIAD4662,1,0,,
RIAD4663,1,0,,
RIAD4664,1,0,,
RIAD4665,1,0,,
RIAD5409,1,2000,,
RIAD5410,1,0,,
RIADB514,1,1000,,
RIADB515,1,0,,
RIADC388,1,52124000,,
RIADC880,1,1000,,
RIADF185,1,1000,,
RIADF187,1,0,,
RIADF188,1,0,,
RIADK129,1,1000,,
RIADK133,1,0,,
RIADK205,1,1000,,
RIADK206,1,0,,
RIAD3123,1,48000,,
RIAD4230DB,1,5000,,
RIAD4605DB,1,0,,
RIAD5523,1,2000,,
RIADB522,1,5000,,
RIADC079,1,20000,,
RIADC233,1,60000,,
RIADC389,1,52148000,,
RIADC390,1,52171000,,
RIADC435,1,52195000,,
RIADC781,1,0,,
RCFDM708,1,466000,,
RCFDM709,1,48000,,
RCFDM710,1,465000,,
RCFDM711,1,0,,
RCFDM712,1,100000,,
RCFDM713,1,0,,
RCFDM714,1,465000,,
RCFDM715,1,0,,
RCFDM716,1,465000,,
RCFDM717,1,0,,
RCFDM719,1,98000,,
RCFDM720,1,0,,
RCFDM721,1,465000,,
RCFDM722,1,0,,
RCFDM723,1,465000,,
RCFDM724,1,0,,
RCFDM725,1,98000,,
RCFDM726,1,0,,
RCFDM727,1,465000,,
RCFDM728,1,0,,
RCFDM729,1,465000,,
RCFDM730,1,0,,
RCFDM731,1,98000,,
RCFDM732,1,0,,
RCFDM733,1,465000,,
RCFDM734,1,0,,
RCFDM735,1,465000,,
RCFDM736,1,0,,
RCFDM737,1,503000,,
RCFDM738,1,0,,
RCFDM739,1,395000,,
RCFDM740,1,0,,
RCFDM741,1,465000,,
RCFDM742,1,0,,
RCFDM743,1,141000,,
RCFDM744,1,0,,
RCFDM745,1,0,,
RCFDM746,1,2721000,,
RCFDM747,1,48000,,
RCFDM748,1,2790000,,
RCFDM749,1,0,,
RCFDM750,1,1038000,,
RCFDM751,1,0,,
RIADC899,1,52574000,,
RIADC900,1,52597000,,
RIADC901,1,52621000,,
RIADC902,1,52645000,,
RIADC903,1,52668000,,
RIADC904,1,52692000,,
RIADC905,1,52716000,,
RIADC906,1,52739000,,
RIADC907,1,52763000,,
RIADC908,1,52787000,,
RIADC909,1,52810000,,
RIADGW64,1,0,,
RIADC911,1,158030000,,
RIADC913,1,52858000,,
RIADC914,1,210888000,,
RIAD0497,1,47913000,,
RIAD4042,1,48173000,,
RIAD4136,1,48433000,,
RIAD4141,1,48457000,,
RIAD4146,1,48481000,,
RIAD4461,1,48859000,,
RIAD4462,1,48883000,,
RIAD4463,1,48907000,,
RIAD4464,1,48930000,,
RIAD4467,1,48954000,,
RIAD4468,1,48978000,,
RIAD8403,1,49948000,,
RIADC013,1,51746000,,
RIADC014,1,51769000,,
RIADC015,1,51793000,,
RIADC016,1,51817000,,
RIADC017,1,51840000,,
RIADC018,1,51864000,,
RIADF229,1,53023000,,
RIADF555,1,53141000,,
RIADF556,1,53165000,,
RIADF557,1,53189000,,
RIADF558,1,53212000,,
RIADF559,1,53236000,,
RIADJ447,1,53520000,,
RIADT047,1,123457000,,
RIADY923,1,8548000,,
RIADY924,1,23655000,,
TEXTFT29,1,American multi-national banking and financial services holding company HQd i,,
RIADFT29,1,49875000,,
RIADFT30,1,12367000,,
TEXTFT31,1,multi-national banking and financial services holding company HQd i,,
RIADFT31,1,226000,,
RIADFT32,1,115000,,
TEXT4461,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15350,,
TEXT4462,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15351,,
TEXT4463,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15352,,
TEXT4464,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15353,,
TEXT4467,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15354,,
TEXT4468,1,QC Notification - ComplianceProduct - TestCase Review Passed - Case ID:15355,,
RIAD4498,1,49167000,,
RIAD4499,1,49191000,,
RIAD4521,1,49309000,,
RIAD4522,1,49332000,,
RIAD4769N,1,,,
RIAD4769Y,1,X,,
RIADB526,1,50752000,,
RIADB527,1,50776000,,
TEXT4498,1,"a wholly owned, independe",,
TEXT4499,1,"Hosted in the cloud, for ",,
TEXT4521,1,SMBC is a Japanese ,,
TEXT4522,1,Lloyds Bank plc C ,,
TEXT4769,1,"US COLLINE sales: 4 major US firms have selected COLLINE for collateral man,US COLLINE sales: 4 major US firms have selected",,
TEXTB526,1,American multi-national banking and financial services holding company HQd i,,
TEXTB527,1,Teachers Insurance and ,,
FEDFFIEC031P16DATE,1,30/09/2016,,
RCFD0071,1,24435000,,
RCFD0081,1,24436000,,
RCFD0426DB,1,12910000,,
RCFD1754DB,1,165317000,,
RCFD1773DB,1,275776000,,
RCFD2130,1,2253000,,
RCFD2145,1,2682000,,
RCFD2150DB,1,277429000,,
RCFD2160DB,1,138752000,,
RCFD2170,1,1415555000,,
RCFD3123,1,48000,,
RCFD3163,1,4839000,,
RCFD3190DB,1,99786000,,
RCFD3545DB,1,306339000,,
RCFD3548DB,1,16585000,,
RCFD3656,1,43242000,,
RCFD5369,1,55297000,,
RCFDB528,1,9806000,,
RCFDB529,1,9758000,,
RCFDB989,1,36045000,,
RCFDB995,1,10486000,,
RCFN2200DB,1,75314000,,
RCFN6631,1,37645000,,
RCFN6636,1,37669000,,
RCON2200,1,140539000,,
RCON6631,1,70269000,,
RCON6636,1,70271000,,
RCONB987,1,36045000,,
RCONB993,1,41454000,,
RCFD2930DB,1,84689000,,
RCFD2948,1,471351000,,
RCFD3000,1,2394000,,
RCFD3200,1,2498000,,
RCFD3210,1,941810000,,
RCFD3230,1,2560000,,
RCFD3300,1,1415555000,,
RCFD3632,1,920090000,,
RCFD3838,1,3482000,,
RCFD3839,1,3507000,,
RCFDA130,1,5589000,,
RCFDB530,1,6582000,,
RCFDG105,1,944204000,,
RCFD0010,1,48871000,,
RCFD0022,1,2568000,,
RCFD0073,1,1999000,,
RCFD0074,1,1023000,,
RCFD0083,1,1070000,,
RCFD0085,1,1094000,,
RCFD0090,1,41117000,,
RCFD0211,1,1141000,,
RCFD0213,1,1165000,,
RCFD1286,1,1425000,,
RCFD1287,1,1449000,,
RCFD1289,1,1472000,,
RCFD1290,1,1496000,,
RCFD1291,1,1519000,,
RCFD1293,1,1543000,,
RCFD1294,1,1567000,,
RCFD1295,1,1590000,,
RCFD1297,1,1614000,,
RCFD1298,1,1638000,,
RCFD8496,1,4240000,,
RCFD8497,1,4264000,,
RCFD8498,1,4287000,,
RCFD8499,1,4311000,,
RCON0010,1,43538000,,
RCON0020,1,1260000,,
RCON0070,1,1284000,,
RCON0080,1,1308000,,
RCON0082,1,1331000,,
RCON0090,1,38355000,,
RCFDG300,1,14744000,,
RCFDG301,1,14768000,,
RCFDG302,1,14792000,,
RCFDG303,1,14815000,,
RCFDG304,1,14839000,,
RCFDG305,1,14863000,,
RCFDG306,1,14886000,,
RCFDG307,1,14910000,,
RCFDG308,1,14934000,,
RCFDG309,1,14957000,,
RCFDG310,1,14981000,,
RCFDG311,1,15005000,,
RCFDG312,1,15028000,,
RCFDG313,1,15052000,,
RCFDG314,1,15076000,,
RCFDG315,1,15099000,,
RCFDG316,1,15123000,,
RCFDG317,1,15147000,,
RCFDG318,1,15170000,,
RCFDG319,1,15194000,,
RCFDG320,1,15218000,,
RCFDG321,1,15241000,,
RCFDG322,1,15265000,,
RCFDG323,1,15288000,,
RCFDK142,1,27118000,,
RCFDK143,1,27141000,,
RCFDK144,1,27165000,,
RCFDK145,1,27189000,,
RCFDK146,1,27212000,,
RCFDK147,1,27236000,,
RCFDK148,1,27259000,,
RCFDK149,1,27283000,,
RCFD1737,1,1874000,,
RCFD1738,1,1898000,,
RCFD1739,1,1922000,,
RCFD1741,1,1945000,,
RCFD1742,1,1969000,,
RCFD1743,1,1993000,,
RCFD1744,1,2016000,,
RCFD1746,1,2040000,,
RCFD1754,1,165317000,,
RCFD1771,1,165137000,,
RCFD1772,1,276270000,,
RCFD1773,1,275776000,,
RCFDA510,1,5825000,,
RCFDA511,1,5850000,,
RCFDC026,1,1626000,,
RCFDC027,1,10650000,,
RCFDC988,1,996000,,
RCFDC989,1,11619000,,
RCFDG336,1,1407000,,
RCFDG337,1,1430000,,
RCFDG338,1,15454000,,
RCFDG339,1,15478000,,
RCFDG340,1,1501000,,
RCFDG341,1,1525000,,
RCFDG342,1,15549000,,
RCFDG343,1,15572000,,
RCFDG344,1,1596000,,
RCFDG345,1,1620000,,
RCFDG346,1,15643000,,
RCFDG347,1,15667000,,
RCFDK150,1,1307000,,
RCFDK151,1,1330000,,
RCFDK152,1,27354000,,
RCFDK153,1,27378000,,
RCFDK154,1,1401000,,
RCFDK155,1,1425000,,
RCFDK156,1,27449000,,
RCFDK157,1,27472000,,
RCFD0416,1,1188000,,
RCFD1778,1,2135000,,
RCFDA561,1,6204000,,
RCFDA562,1,6227000,,
RCFD8782,1,5494000,,
RCFD8783,1,5518000,,
RCFDA248,1,5660000,,
RCFDA549,1,5920000,,
RCFDA550,1,5944000,,
RCFDA551,1,5967000,,
RCFDA552,1,5991000,,
RCFDA553,1,6015000,,
RCFDA554,1,6038000,,
RCFDA555,1,6062000,,
RCFDA556,1,6085000,,
RCFDA557,1,6109000,,
RCFDA558,1,6133000,,
RCFDA559,1,6156000,,
RCFDA560,1,6180000,,
RCFDB838,1,271000,,
RCFDB839,1,132000,,
RCFDB840,1,1936000,,
RCFDB841,1,1775000,,
RCFDB842,1,281000,,
RCFDB843,1,232000,,
RCFDB844,1,1036000,,
RCFDB845,1,2775000,,
RCFDB846,1,261000,,
RCFDB847,1,232000,,
RCFDB848,1,2836000,,
RCFDB849,1,775000,,
RCFDB850,1,271000,,
RCFDB851,1,133000,,
RCFDB852,1,1946000,,
RCFDB853,1,1875000,,
RCFDB854,1,272000,,
RCFDB855,1,133000,,
RCFDB856,1,1926000,,
RCFDB857,1,1675000,,
RCFDB858,1,271000,,
RCFDB859,1,133000,,
RCFDB860,1,1937000,,
RCFDB861,1,1776000,,
RCFDG348,1,643000,,
RCFDG349,1,653000,,
RCFDG350,1,6663000,,
RCFDG351,1,6673000,,
RCFDG352,1,644000,,
RCFDG353,1,553000,,
RCFDG354,1,6763000,,
RCFDG355,1,7673000,,
RCFDG356,1,644000,,
RCFDG357,1,753000,,
RCFDG358,1,6563000,,
RCFDG359,1,5673000,,
RCFDG360,1,653000,,
RCFDG361,1,643000,,
RCFDG362,1,6653000,,
RCFDG363,1,6773000,,
RCFDG364,1,633000,,
RCFDG365,1,663000,,
RCFDG366,1,6673000,,
RCFDG367,1,6573000,,
RCFDG368,1,663000,,
RCFDG369,1,654000,,
RCFDG370,1,6664000,,
RCFDG371,1,6674000,,
RCFDG372,1,624000,,
RCFDG373,1,655000,,
RCFDG374,1,6665000,,
RCFDG375,1,6675000,,
RCFD1410,1,0,,
RCFD1420,1,0,,
RCFD1460,1,0,,
RCFD1590,1,3843000,,
RCFD1763,1,3843000,,
RCFD1764,1,3843000,,
RCFD1797,1,0,,
RCFD2081,1,3843000,,
RCFD2107,1,3843000,,
RCFD5367,1,0,,
RCFD5368,1,0,,
RCFDB532,1,3843000,,
RCFDB533,1,3843000,,
RCFDB534,1,3843000,,
RCFDB536,1,3843000,,
RCFDB537,1,3843000,,
RCFDB538,1,3843000,,
RCFDB539,1,3843000,,
RCFDF158,1,0,,
RCFDF159,1,0,,
RCFDF160,1,0,,
RCFDF161,1,0,,
RCFDK137,1,3407000,,
RCFDK207,1,3843000,,
RCON1420,1,0,,
RCON1460,1,0,,
RCON1590,1,521000,,
RCON1763,1,63000,,
RCON1764,1,86000,,
RCON1797,1,0,,
RCON2081,1,73000,,
RCON2107,1,176000,,
RCON5367,1,0,,
RCON5368,1,0,,
RCONB531,1,194000,,
RCONB534,1,122000,,
RCONB535,1,241000,,
RCONB538,1,265000,,
RCONB539,1,289000,,
RCONF158,1,0,,
RCONF159,1,0,,
RCONF160,1,0,,
RCONF161,1,0,,
RCONK137,1,103000,,
RCONK207,1,43000,,
RCFD1563,1,3863000,,
RCFD2122,1,65103000,,
RCFD2123,1,146000,,
RCFDF162,1,4147000,,
RCFDF163,1,3873000,,
RCFDK098,1,0,,
RCFDK163,1,47000,,
RCFDK164,1,28000,,
RCFDK165,1,27543000,,
RCFDK168,1,0,,
RCFDK203,1,0,,
RCFDK204,1,0,,
RCON1545,1,97000,,
RCON2122,1,2446000,,
RCON2123,1,78000,,
RCON2165,1,105000,,
RCONF576,1,0,,
RCONJ451,1,61000,,
RCONJ454,1,85000,,
RCONK158,1,0,,
RCONK159,1,0,,
RCONK160,1,0,,
RCONK161,1,0,,
RCONK162,1,0,,
RCONK166,1,0,,
RCFD2746,1,744000,,
RCFDA247,1,5636000,,
RCFDA570,1,6251000,,
RCFDA571,1,6275000,,
RCFDA572,1,6298000,,
RCFDA573,1,6322000,,
RCFDA574,1,6346000,,
RCFDA575,1,6369000,,
RCFDB837,1,0,,
RCFDC391,1,109000,,
RCFDC779,1,113000,,
RCFDC780,1,1038000,,
RCON5370,1,0,,
RCONA564,1,0,,
RCONA565,1,0,,
RCONA566,1,0,,
RCONA567,1,0,,
RCONA568,1,0,,
RCONA569,1,0,,
RCFDF585,1,208000,,
RCFDF586,1,265000,,
RCFDF587,1,289000,,
RCFDF589,1,1203000,,
RCFDF608,1,0,,
RCFDK196,1,113000,,
RCFDK208,1,43000,,
RCONF230,1,42543000,,
RCONF231,1,42566000,,
RCONF232,1,42590000,,
RCONF577,1,42661000,,
RCONF578,1,0,,
RCONF579,1,0,,
RCONF580,1,0,,
RCONF581,1,0,,
RCONF582,1,0,,
RCONF583,1,0,,
RCONF584,1,0,,
RCONF585,1,109000,,
RCONF586,1,165000,,
RCONF587,1,189000,,
RCONF589,1,1070000,,
RCONK196,1,102000,,
RCONK208,1,43000,,
